time/iterations,time/time_elapsed,rollout/ep_rew_mean,rollout/ep_len_mean,time/total_timesteps,time/fps,train/loss,train/explained_variance,train/entropy_loss,train/policy_gradient_loss,train/clip_range,train/std,train/n_updates,train/clip_fraction,train/learning_rate,train/value_loss,train/approx_kl
547,1267,119.94620543,653.11,1120256,883,25.922039031982422,0.8824707120656967,-2.6234513986855745,-0.003353873940795893,0.2,0.9066681861877441,2184,0.0667724609375,0.0003,150.50000093877316,0.007564419
548,1270,122.30860223000003,661.77,1122304,883,1.2696484327316284,0.9793525952845812,-2.6257241014391184,-0.0009380335322930478,0.2,0.9096598029136658,2188,0.073486328125,0.0003,10.96795084187761,0.0066714804
549,1272,122.24927983000002,661.22,1124352,883,2.0792038440704346,0.9926959723234177,-2.632811352610588,-0.0013383150508161634,0.2,0.9123765826225281,2192,0.0567626953125,0.0003,7.899459793698043,0.008856422
550,1274,121.80193362,661.22,1126400,883,9.264723777770996,0.9636064097285271,-2.6370205003768206,0.0005494750985235441,0.2,0.9128129482269287,2196,0.0238037109375,0.0003,32.53787492774427,0.0039467756
551,1277,118.997391,659.19,1128448,883,1.1365773677825928,0.9942233036272228,-2.6322304252535105,-0.00341568710791762,0.2,0.9070098996162415,2200,0.0797119140625,0.0003,7.195199846755713,0.009970173
552,1279,118.58930378999999,659.19,1130496,883,8.587173461914062,0.9834036342799664,-2.6239255145192146,-0.0015826628696231637,0.2,0.9050003290176392,2204,0.0186767578125,0.0003,29.98547299951315,0.004003196
553,1281,119.85431637999999,667.2,1132544,883,4.29933500289917,0.9781531915068626,-2.6220420114696026,-0.0032252855817205273,0.2,0.9072027206420898,2208,0.076904296875,0.0003,27.00899916375056,0.008454841
554,1284,121.26056913000001,675.06,1134592,883,1.1821587085723877,0.9932879502885044,-2.6245778631418943,2.5355504476465285e-05,0.2,0.9082753658294678,2212,0.0733642578125,0.0003,4.0136656309477985,0.008185314
555,1286,120.36523685999998,667.01,1136640,883,52.35024642944336,0.904104083776474,-2.6287136171013117,-0.0016128068891703151,0.2,0.9096793532371521,2216,0.02490234375,0.0003,155.18235128372908,0.0053015305
556,1288,119.88206308999999,667.01,1138688,883,0.45810002088546753,0.9848170503973961,-2.628407996147871,-0.0014807583247602452,0.2,0.9057756066322327,2220,0.025390625,0.0003,16.470961367711425,0.005481473
557,1291,120.26757629999999,667.01,1140736,883,0.7411808371543884,0.9970833975821733,-2.6229339446872473,0.00039624058626941405,0.2,0.905615508556366,2224,0.044189453125,0.0003,2.68830302846618,0.0044300603
558,1293,119.96108557999997,667.01,1142784,883,1.0736308097839355,0.9902328103780746,-2.624263959005475,-0.00038346564906532876,0.2,0.9077413082122803,2228,0.02734375,0.0003,5.329195126891136,0.0018391376
559,1295,120.77282183999999,667.01,1144832,883,1.2959551811218262,0.9875667849555612,-2.6284575648605824,-0.002221338749222923,0.2,0.9083832502365112,2232,0.0594482421875,0.0003,4.645049541955814,0.0072456417
560,1298,120.87682912,675.31,1146880,883,1.2764134407043457,0.9981538451975212,-2.621122980490327,-0.0025847949618764687,0.2,0.9011447429656982,2236,0.0250244140625,0.0003,3.3618983172345906,0.0025620735
561,1300,120.25886646999999,675.31,1148928,883,20.4020938873291,0.9421535655856133,-2.6104022804647684,-0.0005271783593343571,0.2,0.9005256295204163,2240,0.0240478515625,0.0003,95.66044802963734,0.007163018
562,1302,119.72185937,675.47,1150976,883,0.8338479995727539,0.9899840177968144,-2.6124288123100996,-0.001157112932560267,0.2,0.9016716480255127,2244,0.0482177734375,0.0003,4.83882256038487,0.006801676
563,1305,121.16808553000001,683.89,1153024,883,3.4496233463287354,0.9513801895081997,-2.6187862884253263,-0.0005395283551479224,0.2,0.9046540260314941,2248,0.0252685546875,0.0003,58.87441947404295,0.0028246501
564,1307,119.79287129999999,689.66,1155072,883,161.27645874023438,0.8850521221756935,-2.620781496167183,-0.002729560617808602,0.2,0.9037389755249023,2252,0.015625,0.0003,179.2105489820242,0.0039296052
565,1309,118.48682578999998,681.99,1157120,883,47.4034538269043,0.8335992842912674,-2.6193570494651794,-0.0002799565263558179,0.2,0.9045387506484985,2256,0.0,0.0003,237.4885783419013,0.00067707815
566,1312,118.16503775999999,681.74,1159168,883,4.027865409851074,0.9728498179465532,-2.61977044865489,-0.0006008276086504338,0.2,0.9033433198928833,2260,0.0074462890625,0.0003,31.932106468826532,0.003043652
567,1314,120.12912321999998,686.27,1161216,883,81.67980194091797,0.8811912462115288,-2.619224090129137,-0.0005576933217525948,0.2,0.9039771556854248,2264,0.0001220703125,0.0003,231.04371686279774,0.00092096097
568,1316,120.26527017000001,683.27,1163264,883,36.71559143066406,0.9325132593512535,-2.6178487930446863,-0.006252421644603601,0.2,0.9009072780609131,2268,0.0634765625,0.0003,65.47826647013426,0.0069563705
569,1319,120.06330037,691.06,1165312,883,331.33074951171875,0.6993322372436523,-2.6133586559444666,-0.0007066819216561271,0.2,0.9007571935653687,2272,0.0162353515625,0.0003,683.5614273548126,0.0020937338
570,1321,118.21478295000001,698.68,1167360,883,18.637548446655273,0.9072079956531525,-2.618913823738694,-0.002501786797438399,0.2,0.9062230587005615,2276,0.009521484375,0.0003,88.18197336047888,0.0018631415
571,1323,120.56446963000002,709.8,1169408,883,33.69935989379883,0.9056370332837105,-2.6279044672846794,-4.3385707613197155e-05,0.2,0.9071216583251953,2280,0.0089111328125,0.0003,70.49206680245697,0.0018122088
572,1326,118.90222414000003,701.06,1171456,883,15.285888671875,0.9519348703324795,-2.629456277936697,0.0005034277564845979,0.2,0.9081318378448486,2284,0.0030517578125,0.0003,58.45115499570966,0.0014881754
573,1328,116.69234565000001,693.08,1173504,883,9.686217308044434,0.9083273485302925,-2.629862517118454,-0.0030021682778169634,0.2,0.9066311120986938,2288,0.0169677734375,0.0003,167.72576194256544,0.0054933876
574,1330,114.79159170000001,708.06,1175552,883,125.87008666992188,0.89813681691885,-2.6274094972759485,-0.004711320221758797,0.2,0.9067004919052124,2292,0.0267333984375,0.0003,230.13851855695248,0.004711426
575,1333,118.29239774,719.41,1177600,883,2.9460370540618896,0.9752661287784576,-2.622435625642538,-0.0022338825820042985,0.2,0.9017156958580017,2296,0.038818359375,0.0003,23.18560347147286,0.0038134777
576,1335,119.71751981,737.26,1179648,883,32.679840087890625,0.9781269002705812,-2.616723006591201,-0.0005514555014087819,0.2,0.9045168161392212,2300,0.0494384765625,0.0003,40.10613827779889,0.006839481
577,1337,119.86969678999998,752.55,1181696,883,5.3540239334106445,0.9632097892463207,-2.627048060297966,-4.891728895017877e-05,0.2,0.9081987142562866,2304,0.0504150390625,0.0003,12.064295110292733,0.007031965
578,1340,119.94532528000002,752.55,1183744,883,0.9238740801811218,0.9925121841952205,-2.6321313623338938,-0.0015850156523811165,0.2,0.9109280109405518,2308,0.0594482421875,0.0003,5.587154698558152,0.00700932
579,1342,121.09176668000002,767.47,1185792,883,0.7707863450050354,0.9904049672186375,-2.639070238918066,-0.001653201674344018,0.2,0.913087010383606,2312,0.041748046875,0.0003,4.098640095908195,0.0035906215
580,1344,118.56491587000001,760.38,1187840,883,1.7855080366134644,0.982497638091445,-2.641597919166088,-0.001207516350405058,0.2,0.9148217439651489,2316,0.029541015625,0.0003,15.317420981824398,0.005430531
581,1347,118.43461104,760.38,1189888,883,42.955108642578125,0.9145469069480896,-2.642754666507244,-0.000356211725375033,0.2,0.9143722653388977,2320,0.001708984375,0.0003,133.98818320035934,0.0011727051
582,1349,118.82317082999998,769.43,1191936,883,1.9512214660644531,0.9951002513989806,-2.6433757171034813,-0.003199486469384283,0.2,0.9155364036560059,2324,0.059814453125,0.0003,4.713062808383256,0.0077912095
583,1351,119.60636088999999,785.46,1193984,883,49.811012268066406,0.7979997545480728,-2.647473206743598,-0.001294930130825378,0.2,0.917698860168457,2328,0.01220703125,0.0003,141.47401766479015,0.0042756284
584,1354,118.95718134,785.46,1196032,883,3.0772902965545654,0.9857806488871574,-2.6493001207709312,-0.0006525094286189415,0.2,0.918221116065979,2332,0.050537109375,0.0003,5.463018485577777,0.006696259
585,1356,121.29497702,801.81,1198080,883,0.29421865940093994,0.9951934707351029,-2.6549194026738405,-0.0003928697988158092,0.2,0.922700047492981,2336,0.0616455078125,0.0003,2.367553250398487,0.007112609
586,1358,121.36579674000001,801.81,1200128,883,0.5289788842201233,0.9946048315614462,-2.6543514132499695,-0.0006921288113517221,0.2,0.9169211983680725,2340,0.035888671875,0.0003,2.359208554495126,0.0032265335
587,1361,121.12851822,801.81,1202176,883,1.9650555849075317,0.9965481508988887,-2.6540924701839685,-0.0014381953442352824,0.2,0.9265491962432861,2344,0.023193359375,0.0003,4.484066735953093,0.0055779545
588,1363,119.93631748,789.5,1204224,883,3.008730888366699,0.9867969248443842,-2.663512220606208,-0.005109774148877477,0.2,0.9235439300537109,2348,0.0650634765625,0.0003,10.535508399363607,0.0044040508
589,1365,120.90616903,789.5,1206272,883,130.65280151367188,0.8429649770259857,-2.656907716766,-0.00018741247367870528,0.2,0.9216709136962891,2352,0.0096435546875,0.0003,382.38144639134407,0.0017337245
590,1368,122.52193393000002,790.62,1208320,883,0.5697104334831238,0.9983465049881488,-2.6560981422662735,-0.002002408371481579,0.2,0.9199050664901733,2356,0.047119140625,0.0003,2.070877355057746,0.0078019463
591,1370,122.98486422000002,790.62,1210368,883,6.151412010192871,0.9806284084916115,-2.6544266380369663,0.0013328381537576206,0.2,0.919571042060852,2360,0.019287109375,0.0003,27.849565751850605,0.0017971324
592,1372,120.74203473,783.07,1212416,883,1.598051905632019,0.9955695392563939,-2.6528884638100863,-0.0013443740717775654,0.2,0.918113648891449,2364,0.0355224609375,0.0003,4.537489891517907,0.004519483
593,1375,121.09116624,791.48,1214464,883,26.593591690063477,0.767486497759819,-2.6507174149155617,-0.0013966808619443327,0.2,0.9186173677444458,2368,0.0101318359375,0.0003,254.851199535653,0.0024991515
594,1377,121.57613236999998,799.53,1216512,883,1.847999095916748,0.9895925261080265,-2.6528815794736147,-0.0017329979709757026,0.2,0.9202790260314941,2372,0.0439453125,0.0003,6.853352474048734,0.004921267
595,1379,122.76096383000002,797.53,1218560,883,0.0602182075381279,0.997903490671888,-2.64980136603117,-0.0030131156818242744,0.2,0.9173076152801514,2376,0.07568359375,0.0003,2.0970778085757047,0.0057690577
596,1382,122.27969822000003,797.53,1220608,883,8.400242805480957,0.9597208313643932,-2.645883321762085,-0.0016177867146325298,0.2,0.9177871942520142,2380,0.0399169921875,0.0003,72.42530266940594,0.007360745
597,1384,123.33807023000001,791.09,1222656,883,0.5790050029754639,0.9984508464112878,-2.641510456800461,-0.002772200808976777,0.2,0.9118202924728394,2384,0.0701904296875,0.0003,1.006986316642724,0.007412278
598,1386,123.45960007,791.09,1224704,883,16.817092895507812,0.9762212634086609,-2.6296972539275885,-0.0009192552060994785,0.2,0.9108972549438477,2388,0.0235595703125,0.0003,21.546229446306825,0.00445039
599,1389,124.68812550999999,799.26,1226752,883,0.7537418007850647,0.9976230694446713,-2.6365269850939512,-0.003044897224754095,0.2,0.9188320636749268,2392,0.0301513671875,0.0003,2.3637429436203092,0.004565607
600,1391,124.55091531999999,791.14,1228800,883,1.5923850536346436,0.994413681793958,-2.649592002853751,-0.0009591703164915089,0.2,0.9224972724914551,2396,0.034912109375,0.0003,5.157936624716967,0.0032254038
601,1393,125.68732541,799.27,1230848,883,6.723155498504639,0.9419094733893871,-2.6530961263924837,-0.0014493919061351335,0.2,0.9237093925476074,2400,0.004638671875,0.0003,68.00171738862991,0.0027369678
602,1396,124.64182318999998,791.39,1232896,883,0.3982159495353699,0.992430770304054,-2.65204606577754,-0.000989254240266746,0.2,0.9237278699874878,2404,0.0191650390625,0.0003,4.456676666624844,0.0033098464
603,1398,126.01161194999997,799.62,1234944,883,326.921875,0.8523527979850769,-2.6533371191471815,0.0004223108753649285,0.2,0.923622190952301,2408,0.010498046875,0.0003,330.44160959124565,0.0022665258
604,1400,127.49203548999998,807.65,1236992,883,0.3634622097015381,0.9870490888133645,-2.652704020962119,-0.0040612973061797675,0.2,0.9215439558029175,2412,0.033447265625,0.0003,4.946911641629413,0.0048873066
605,1402,128.76204854999997,809.45,1239040,883,0.6498305797576904,0.9960864800959826,-2.643911311402917,-0.0009234512108378112,0.2,0.9145260453224182,2416,0.0301513671875,0.0003,1.5245625198585913,0.0038460041
606,1405,130.19244300999998,818.24,1241088,883,4.832614421844482,0.9887129347771406,-2.6348471138626337,-0.0009990329344873317,0.2,0.914652943611145,2420,0.0439453125,0.0003,14.074191094376147,0.005842787
607,1407,128.87435442999998,822.11,1243136,883,3.183594226837158,0.9910608073696494,-2.633183866739273,-0.001838674283135333,0.2,0.9123950004577637,2424,0.030029296875,0.0003,9.928400830365717,0.007456338
608,1410,129.14829113,829.73,1245184,883,7.358813762664795,0.9807683005928993,-2.632748620584607,-0.00311919569321617,0.2,0.9141815304756165,2428,0.03466796875,0.0003,9.59494859422557,0.006086585
609,1412,129.34440317,842.37,1247232,883,0.25045889616012573,0.9989918894134462,-2.6380836237221956,0.0015828583309485111,0.2,0.9162031412124634,2432,0.061767578125,0.0003,0.8938837281893939,0.0068641105
610,1414,129.63880398999999,849.26,1249280,883,94.16963958740234,0.8413784056901932,-2.6377460546791553,-0.0009958379305317067,0.2,0.9146224856376648,2436,0.02294921875,0.0003,355.9778848737478,0.002042701
611,1416,132.57329896000002,842.11,1251328,883,1.2120721340179443,0.9849727163091302,-2.6347304731607437,-0.0011373401139280759,0.2,0.9131172895431519,2440,0.03173828125,0.0003,10.397304500918835,0.0054583345
612,1419,134.94903213,843.53,1253376,883,8.079419136047363,0.9894600277766585,-2.6311919670552015,-0.0017207211549248314,0.2,0.9103153944015503,2444,0.0203857421875,0.0003,17.916439808905125,0.0045121163
613,1421,134.19374977,849.87,1255424,883,9.48369312286377,0.9846824733540416,-2.629372727125883,-0.00015064286162669305,0.2,0.9115914702415466,2448,0.0047607421875,0.0003,20.867700081318617,0.0022684354
614,1423,135.40299726,858.61,1257472,883,3.553736925125122,0.99101597443223,-2.633884845301509,-0.0020033920445712283,0.2,0.9144207239151001,2452,0.010986328125,0.0003,7.620829080231488,0.003323663
615,1426,133.52221849,834.41,1259520,883,3.3126232624053955,0.9866364421322942,-2.638312166556716,-0.0022519498779729474,0.2,0.9163633584976196,2456,0.0260009765625,0.0003,12.31692092679441,0.003788874
616,1428,131.74946585,809.69,1261568,883,298.8169860839844,0.8211980611085892,-2.639816541224718,-0.00040998430267791264,0.2,0.9163540601730347,2460,0.0003662109375,0.0003,734.4146386384964,0.0004935921
617,1430,129.15975981,793.28,1263616,883,57.907875061035156,0.8576515316963196,-2.639594189822674,-0.000912730096388259,0.2,0.9164271354675293,2464,0.0001220703125,0.0003,281.18787997961044,0.00072570436
618,1433,128.12049564999998,793.28,1265664,883,20.455482482910156,0.9113360717892647,-2.640400329604745,-0.0013049833050899906,0.2,0.9169548749923706,2468,0.0106201171875,0.0003,126.40085017681122,0.0036739835
619,1435,130.20788084,800.37,1267712,883,2.1564300060272217,0.9832133743911982,-2.6398837361484766,-0.004407607797475066,0.2,0.9144458174705505,2472,0.0731201171875,0.0003,4.682322099339217,0.005899073
620,1437,129.14485408000002,792.16,1269760,883,0.4621530771255493,0.9877172037959099,-2.638330003246665,-0.0021130020686541684,0.2,0.9165056347846985,2476,0.0615234375,0.0003,4.351535314228386,0.0053365747
621,1440,130.32960174,792.23,1271808,883,7.844176292419434,0.9495909363031387,-2.638766039162874,0.0007347690807364415,0.2,0.915844202041626,2480,0.21142578125,0.0003,73.2360422089696,0.009185344
622,1442,131.55910604000002,789.06,1273856,883,28.82528305053711,0.8971545100212097,-2.6375399585813284,-0.0004266212818038184,0.2,0.9151854515075684,2484,0.0,0.0003,149.43560243025422,0.00044904015
623,1444,132.75877988000002,789.06,1275904,883,10.11365032196045,0.9385502375662327,-2.63817285746336,-0.0002044975190074183,0.2,0.9155228137969971,2488,0.0023193359375,0.0003,80.4697990193963,0.0010234949
624,1447,130.92823610000002,780.76,1277952,883,0.6987012028694153,0.9858598103746772,-2.640111170709133,-0.00032684168036212213,0.2,0.917314350605011,2492,0.0257568359375,0.0003,9.116851639933884,0.0054732654
625,1449,128.85927998,768.62,1280000,883,155.22694396972656,0.8690419048070908,-2.6441409457474947,-0.0014919007262506057,0.2,0.9193296432495117,2496,0.0142822265625,0.0003,123.07911618798971,0.0039505675
626,1451,129.63744592,768.3,1282048,883,171.05235290527344,0.8801311030983925,-2.648441394791007,-0.0006565900657733437,0.2,0.92136150598526,2500,0.0008544921875,0.0003,243.59244096279144,0.0014715986
627,1454,129.48988154,768.3,1284096,883,48.010833740234375,0.9281952828168869,-2.6501419823616743,-0.002825323121214751,0.2,0.9207195043563843,2504,0.0125732421875,0.0003,122.9887660779059,0.0028309384
628,1456,127.41827689999998,767.01,1286144,883,1.4801154136657715,0.9894338482990861,-2.653633840382099,-0.0014099848267505877,0.2,0.9244317412376404,2508,0.038818359375,0.0003,5.215908861486241,0.0033424709
629,1458,129.08553098000002,759.98,1288192,883,11.261896133422852,0.9404672347009182,-2.655978113412857,-0.0030822010294286883,0.2,0.9242916107177734,2512,0.0323486328125,0.0003,85.07573441416025,0.004412207
630,1461,128.71870513,751.73,1290240,883,22.19215965270996,0.8716136068105698,-2.656282126903534,-0.0027720041798602324,0.2,0.9246344566345215,2516,0.0040283203125,0.0003,160.4193230420351,0.0015946664
631,1463,125.48310375,737.12,1292288,882,5.609141826629639,0.9577094092965126,-2.658975187689066,-0.001668181510467548,0.2,0.9282937049865723,2520,0.0059814453125,0.0003,85.47575414180756,0.0017458552
632,1465,125.40652655,737.12,1294336,882,59.641624450683594,0.8687073588371277,-2.6650927793234587,-0.0010910476430581184,0.2,0.9306901097297668,2524,0.005859375,0.0003,175.9094387292862,0.002883155
